"","X","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","E","F","species","year","ID","SpawnBio_re","Recruit_0_re","F_re"
"139",139,3055760000,136865000,0.063,3161480000,112850000,0.0611369,"D100-E0-F1-cod",2,"D100","E0","F1","cod",39,"D100-E0-F1-cod-2",0.034596957876273,-0.175464874146056,-0.0295730158730159
"140",140,2942740000,126291000,0.067,3015240000,151732000,0.0656785,"D100-E0-F1-cod",2,"D100","E0","F1","cod",40,"D100-E0-F1-cod-2",0.0246369030223533,0.201447450728872,-0.019723880597015
"141",141,2844220000,131872000,0.072,2879780000,141372000,0.0714945,"D100-E0-F1-cod",2,"D100","E0","F1","cod",41,"D100-E0-F1-cod-2",0.0125025490292593,0.0720395535064305,-0.00702083333333322
"142",142,2752460000,132661000,0.077,2754470000,129967000,0.0772571,"D100-E0-F1-cod",2,"D100","E0","F1","cod",42,"D100-E0-F1-cod-2",0.000730255843863308,-0.0203074000648269,0.00333896103896099
"143",143,2662350000,120409000,0.082,2657630000,117798000,0.0821707,"D100-E0-F1-cod",2,"D100","E0","F1","cod",43,"D100-E0-F1-cod-2",-0.00177286983304224,-0.0216844255828053,0.00208170731707312
"144",144,2576920000,132284000,0.087,2574930000,133371000,0.0869669,"D100-E0-F1-cod",2,"D100","E0","F1","cod",44,"D100-E0-F1-cod-2",-0.000772239728047436,0.00821716912098213,-0.000380459770114876
"145",145,2491930000,119099000,0.092,2493570000,108032000,0.09184,"D100-E0-F1-cod",2,"D100","E0","F1","cod",45,"D100-E0-F1-cod-2",0.000658124425645985,-0.0929226945650257,-0.00173913043478254
"146",146,2404980000,131529000,0.096,2410090000,141632000,0.0957083,"D100-E0-F1-cod",2,"D100","E0","F1","cod",46,"D100-E0-F1-cod-2",0.00212475779424361,0.0768119578191882,-0.00303854166666673
"147",147,2322670000,115789000,0.101,2328260000,122254000,0.100755,"D100-E0-F1-cod",2,"D100","E0","F1","cod",47,"D100-E0-F1-cod-2",0.00240671296395958,0.0558343193222154,-0.00242574257425752
"148",148,2239420000,130165000,0.106,2242140000,125784000,0.105865,"D100-E0-F1-cod",2,"D100","E0","F1","cod",48,"D100-E0-F1-cod-2",0.00121460020898268,-0.0336572811431644,-0.00127358490566034
"149",149,2159510000,120743000,0.111,2167540000,115406000,0.110421,"D100-E0-F1-cod",2,"D100","E0","F1","cod",49,"D100-E0-F1-cod-2",0.00371843612671393,-0.0442013201593467,-0.00521621621621618
"150",150,2079010000,123072000,0.116,2093570000,130550000,0.114997,"D100-E0-F1-cod",2,"D100","E0","F1","cod",50,"D100-E0-F1-cod-2",0.00700333331730006,0.0607611804472179,-0.00864655172413796
"151",151,2005070000,113692000,0.121,2021230000,109101000,0.11995,"D100-E0-F1-cod",2,"D100","E0","F1","cod",51,"D100-E0-F1-cod-2",0.00805956899260375,-0.0403810294479823,-0.00867768595041318
"152",152,1932510000,105224000,0.125,1949150000,97524500,0.123838,"D100-E0-F1-cod",2,"D100","E0","F1","cod",52,"D100-E0-F1-cod-2",0.00861056346409592,-0.0731724701588991,-0.00929599999999997
"153",153,1863150000,113757000,0.13,1882620000,110389000,0.128543,"D100-E0-F1-cod",2,"D100","E0","F1","cod",53,"D100-E0-F1-cod-2",0.0104500442798486,-0.0296069692414533,-0.0112076923076924
"154",154,1788600000,113565000,0.135,1805260000,113239000,0.133818,"D100-E0-F1-cod",2,"D100","E0","F1","cod",54,"D100-E0-F1-cod-2",0.00931454769093146,-0.00287060273851979,-0.00875555555555568
"155",155,1710730000,115688000,0.14,1720120000,119128000,0.13945,"D100-E0-F1-cod",2,"D100","E0","F1","cod",55,"D100-E0-F1-cod-2",0.00548888486201797,0.0297351497130212,-0.00392857142857159
"156",156,1637590000,99632500,0.145,1639690000,101522000,0.145035,"D100-E0-F1-cod",2,"D100","E0","F1","cod",56,"D100-E0-F1-cod-2",0.00128237226656245,0.0189646952550624,0.000241379310344878
"157",157,1570560000,100515000,0.149,1568570000,100164000,0.149265,"D100-E0-F1-cod",2,"D100","E0","F1","cod",57,"D100-E0-F1-cod-2",-0.00126706397718011,-0.00349201611699746,0.00177852348993299
"158",158,1508120000,107442000,0.154,1506470000,108079000,0.154072,"D100-E0-F1-cod",2,"D100","E0","F1","cod",58,"D100-E0-F1-cod-2",-0.0010940773943718,0.00592878017907336,0.000467532467532394
"159",159,1441550000,96562000,0.159,1442080000,96457800,0.158763,"D100-E0-F1-cod",2,"D100","E0","F1","cod",59,"D100-E0-F1-cod-2",0.000367659810620513,-0.0010790994387026,-0.00149056603773594
"160",160,1377320000,101541000,0.164,1380300000,103641000,0.16343,"D100-E0-F1-cod",2,"D100","E0","F1","cod",60,"D100-E0-F1-cod-2",0.00216362210669997,0.0206813011492894,-0.00347560975609765
"161",161,1317300000,111902000,0.169,1322960000,115599000,0.168048,"D100-E0-F1-cod",2,"D100","E0","F1","cod",61,"D100-E0-F1-cod-2",0.00429666742579519,0.0330378366785223,-0.00563313609467461
"162",162,1258180000,94996200,0.174,1266620000,90742100,0.172548,"D100-E0-F1-cod",2,"D100","E0","F1","cod",62,"D100-E0-F1-cod-2",0.00670810217933841,-0.0447817912716509,-0.00834482758620679
"163",163,1207930000,93049000,0.178,1220870000,89756700,0.175668,"D100-E0-F1-cod",2,"D100","E0","F1","cod",63,"D100-E0-F1-cod-2",0.0107125412896443,-0.0353824329116917,-0.0131011235955056
"164",164,1166500000,109672000,0.183,1183770000,110704000,0.179964,"D100-E0-F1-cod",2,"D100","E0","F1","cod",64,"D100-E0-F1-cod-2",0.014804972138877,0.00940987672332045,-0.0165901639344261
"165",165,1121710000,94115400,0.188,1138930000,92458500,0.185047,"D100-E0-F1-cod",2,"D100","E0","F1","cod",65,"D100-E0-F1-cod-2",0.0153515614552781,-0.0176049828189648,-0.0157074468085107
"166",166,1080470000,100241000,0.188,1096160000,102288000,0.18525,"D100-E0-F1-cod",2,"D100","E0","F1","cod",66,"D100-E0-F1-cod-2",0.0145214582542782,0.0204207859059666,-0.0146276595744681
"167",167,1051540000,95961700,0.185,1066310000,93000700,0.182382,"D100-E0-F1-cod",2,"D100","E0","F1","cod",67,"D100-E0-F1-cod-2",0.0140460657702037,-0.0308560602823835,-0.0141513513513514
"168",168,1028490000,94610700,0.181,1042520000,94807200,0.178445,"D100-E0-F1-cod",2,"D100","E0","F1","cod",68,"D100-E0-F1-cod-2",0.0136413577185972,0.00207693210176016,-0.0141160220994475
"169",169,1014810000,96760300,0.178,1029010000,93670700,0.175433,"D100-E0-F1-cod",2,"D100","E0","F1","cod",69,"D100-E0-F1-cod-2",0.0139927671189681,-0.0319304508150553,-0.0144213483146067
"170",170,1005010000,94838000,0.175,1018180000,89523900,0.172682,"D100-E0-F1-cod",2,"D100","E0","F1","cod",70,"D100-E0-F1-cod-2",0.0131043472204257,-0.0560334465087834,-0.0132457142857142
"171",171,999104000,95100300,0.171,1011140000,107894000,0.168981,"D100-E0-F1-cod",2,"D100","E0","F1","cod",71,"D100-E0-F1-cod-2",0.0120467939273589,0.134528492549445,-0.0118070175438598
"172",172,998313000,88996100,0.168,1006660000,83008600,0.166799,"D100-E0-F1-cod",2,"D100","E0","F1","cod",72,"D100-E0-F1-cod-2",0.00836110518444616,-0.0672782290459919,-0.00714880952380957
"173",173,1000080000,94982700,0.165,1006900000,97990700,0.16374,"D100-E0-F1-cod",2,"D100","E0","F1","cod",73,"D100-E0-F1-cod-2",0.00681945444364451,0.0316689249726529,-0.0076363636363637
"174",174,1002720000,93548400,0.161,1014150000,92539200,0.158854,"D100-E0-F1-cod",2,"D100","E0","F1","cod",74,"D100-E0-F1-cod-2",0.0113989947343226,-0.0107879985120002,-0.0133291925465839
"175",175,1006150000,92662300,0.158,1019070000,90032300,0.155746,"D100-E0-F1-cod",2,"D100","E0","F1","cod",75,"D100-E0-F1-cod-2",0.0128410276797694,-0.0283826324190097,-0.0142658227848102
"176",176,1012930000,87211000,0.154,1028850000,87031100,0.151371,"D100-E0-F1-cod",2,"D100","E0","F1","cod",76,"D100-E0-F1-cod-2",0.0157167820086284,-0.00206281317723682,-0.0170714285714285
"177",177,1022250000,94980500,0.151,1039150000,91103000,0.148435,"D100-E0-F1-cod",2,"D100","E0","F1","cod",77,"D100-E0-F1-cod-2",0.0165321594521888,-0.0408241691715668,-0.0169867549668873
"178",178,1031130000,88106900,0.148,1047320000,83680200,0.145695,"D100-E0-F1-cod",2,"D100","E0","F1","cod",78,"D100-E0-F1-cod-2",0.0157012209905638,-0.0502423760227633,-0.0155743243243243
"179",179,1039540000,89389600,0.144,1053980000,91112600,0.142103,"D100-E0-F1-cod",2,"D100","E0","F1","cod",79,"D100-E0-F1-cod-2",0.0138907593743386,0.0192751729507683,-0.013173611111111
"180",180,1051240000,92264500,0.141,1061100000,93775900,0.139918,"D100-E0-F1-cod",2,"D100","E0","F1","cod",80,"D100-E0-F1-cod-2",0.00937939956622655,0.0163811650201323,-0.00767375886524822
"181",181,1061420000,85833800,0.138,1066170000,83992300,0.13758,"D100-E0-F1-cod",2,"D100","E0","F1","cod",81,"D100-E0-F1-cod-2",0.00447513708051478,-0.0214542522875604,-0.00304347826086959
"182",182,1072760000,92715600,0.134,1075470000,90626600,0.133689,"D100-E0-F1-cod",2,"D100","E0","F1","cod",82,"D100-E0-F1-cod-2",0.00252619411611171,-0.022531267661537,-0.0023208955223881
"183",183,1085840000,94497400,0.131,1087980000,95936900,0.130721,"D100-E0-F1-cod",2,"D100","E0","F1","cod",83,"D100-E0-F1-cod-2",0.00197082443085537,0.015233223347944,-0.00212977099236642
"184",184,1098320000,96492300,0.128,1099170000,101807000,0.127912,"D100-E0-F1-cod",2,"D100","E0","F1","cod",84,"D100-E0-F1-cod-2",0.000773909243207808,0.05507900630413,-0.000687500000000037
"185",185,1114980000,102571000,0.124,1114810000,97306200,0.123991,"D100-E0-F1-cod",2,"D100","E0","F1","cod",85,"D100-E0-F1-cod-2",-0.0001524691025848,-0.0513283481685857,-7.2580645161251e-05
"186",186,1137010000,98680200,0.121,1138940000,96331400,0.120614,"D100-E0-F1-cod",2,"D100","E0","F1","cod",86,"D100-E0-F1-cod-2",0.00169743449925682,-0.0238021406523294,-0.00319008264462808
"187",187,1164700000,100352000,0.118,1170190000,103441000,0.11728,"D100-E0-F1-cod",2,"D100","E0","F1","cod",87,"D100-E0-F1-cod-2",0.00471366017000086,0.0307816485969388,-0.00610169491525422
"188",188,1197850000,102934000,0.114,1203060000,101573000,0.113483,"D100-E0-F1-cod",2,"D100","E0","F1","cod",88,"D100-E0-F1-cod-2",0.00434945944817799,-0.0132220646239338,-0.00453508771929828
"189",189,1233510000,101387000,0.111,1238440000,100418000,0.11052,"D100-E0-F1-cod",2,"D100","E0","F1","cod",89,"D100-E0-F1-cod-2",0.00399672479347553,-0.00955743833035794,-0.0043243243243244
"190",190,1270870000,96240900,0.108,1277020000,102672000,0.107411,"D100-E0-F1-cod",2,"D100","E0","F1","cod",90,"D100-E0-F1-cod-2",0.00483920463934155,0.0668229411819715,-0.00545370370370363
"191",191,1309260000,103057000,0.104,1315620000,96755300,0.103451,"D100-E0-F1-cod",2,"D100","E0","F1","cod",91,"D100-E0-F1-cod-2",0.00485770587965721,-0.0611477143716584,-0.0052788461538461
"192",192,1346500000,100284000,0.101,1354720000,100352000,0.100273,"D100-E0-F1-cod",2,"D100","E0","F1","cod",92,"D100-E0-F1-cod-2",0.00610471593018938,0.000678074269075825,-0.00719801980198025
"193",193,1380670000,105377000,0.097,1392280000,103821000,0.0960926,"D100-E0-F1-cod",2,"D100","E0","F1","cod",93,"D100-E0-F1-cod-2",0.00840896086682553,-0.0147660305379732,-0.00935463917525776
"194",194,1416410000,102833000,0.094,1427430000,110261000,0.0932621,"D100-E0-F1-cod",2,"D100","E0","F1","cod",94,"D100-E0-F1-cod-2",0.00778023312458963,0.072233621502825,-0.00785
"195",195,1451860000,109982000,0.091,1462180000,102141000,0.0903572,"D100-E0-F1-cod",2,"D100","E0","F1","cod",95,"D100-E0-F1-cod-2",0.00710812337277699,-0.0712934843883545,-0.00706373626373625
"196",196,1489070000,110874000,0.087,1500110000,101696000,0.0862972,"D100-E0-F1-cod",2,"D100","E0","F1","cod",96,"D100-E0-F1-cod-2",0.00741402351803475,-0.0827786496383282,-0.00807816091954011
"197",197,1529350000,111150000,0.084,1542970000,117188000,0.0832097,"D100-E0-F1-cod",2,"D100","E0","F1","cod",97,"D100-E0-F1-cod-2",0.00890574427044169,0.0543229869545659,-0.00940833333333342
"198",198,1574570000,117658000,0.081,1583560000,117350000,0.0806398,"D100-E0-F1-cod",2,"D100","E0","F1","cod",98,"D100-E0-F1-cod-2",0.0057094952907778,-0.00261775654864098,-0.00444691358024697
"199",199,1623230000,107161000,0.077,1625600000,94362900,0.0769834,"D100-E0-F1-cod",2,"D100","E0","F1","cod",99,"D100-E0-F1-cod-2",0.00146005187188507,-0.119428710071761,-0.000215584415584487
"200",200,1677390000,110530000,0.074,1677960000,117227000,0.0739934,"D100-E0-F1-cod",2,"D100","E0","F1","cod",100,"D100-E0-F1-cod-2",0.000339813639046376,0.0605898850990681,-8.91891891891284e-05
"201",201,4082630000,125076000,0,4443440000,146771000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",1,"D100-E0-F1-cod-3",0.0883768551154525,0.173454539639899,NA
"202",202,4082630000,119834000,0,4443440000,146335000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",2,"D100-E0-F1-cod-3",0.0883768551154525,0.221147587496036,NA
"203",203,4080590000,135408000,0,4443390000,145898000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",3,"D100-E0-F1-cod-3",0.0889087117304115,0.0774695734373154,NA
"204",204,4071490000,144126000,0,4443090000,145460000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",4,"D100-E0-F1-cod-3",0.0912687984005855,0.00925579007257538,NA
"205",205,4058180000,129837000,0,4442210000,145017000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",5,"D100-E0-F1-cod-3",0.0946310907845389,0.116915825227015,NA
"206",206,4052630000,138250000,0,4440500000,144569000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",6,"D100-E0-F1-cod-3",0.0957082191070984,0.0457070524412297,NA
"207",207,4.055e+09,135274000,0,4437780000,144115000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",7,"D100-E0-F1-cod-3",0.0943970406905055,0.0653562399278501,NA
"208",208,4059460000,137465000,0,4433950000,143654000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",8,"D100-E0-F1-cod-3",0.0922511861183507,0.045022369330375,NA
"209",209,4069160000,132344000,0,4428980000,143185000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",9,"D100-E0-F1-cod-3",0.0884261125146222,0.0819153116121622,NA
"210",210,4081030000,124380000,0,4422890000,142708000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",10,"D100-E0-F1-cod-3",0.0837680683552927,0.147354880205821,NA
"211",211,4093760000,136383000,0,4415750000,142222000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",11,"D100-E0-F1-cod-3",0.0786538536699758,0.0428132538512865,NA
"212",212,4101320000,137091000,0,4407620000,141727000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",12,"D100-E0-F1-cod-3",0.074683272702447,0.0338169537022853,NA
"213",213,4103080000,127003000,0,4398600000,141222000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",13,"D100-E0-F1-cod-3",0.0720239429891691,0.111957985244443,NA
"214",214,4106350000,122231000,0,4388760000,140707000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",14,"D100-E0-F1-cod-3",0.0687739720189463,0.151156416948237,NA
"215",215,4108550000,141522000,0,4378190000,140181000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",15,"D100-E0-F1-cod-3",0.0656289931971133,-0.00947555857039895,NA
"216",216,4103690000,136348000,0,4366950000,139640000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",16,"D100-E0-F1-cod-3",0.0641520192802088,0.0241441018570129,NA
"217",217,4096010000,129724000,0,4355100000,139082000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",17,"D100-E0-F1-cod-3",0.0632542401019529,0.0721377694181493,NA
"218",218,4095050000,142654000,0,4342700000,138504000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",18,"D100-E0-F1-cod-3",0.0604754520701823,-0.0290913679251896,NA
"219",219,4095510000,135002000,0,4329780000,137898000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",19,"D100-E0-F1-cod-3",0.0572016671916318,0.0214515340513474,NA
"220",220,4097990000,133967000,0,4316360000,137256000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",20,"D100-E0-F1-cod-3",0.0532870992852594,0.0245508222174118,NA
"221",221,4106630000,139950000,0,4302460000,136565000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",21,"D100-E0-F1-cod-3",0.0476863023939337,-0.0241872097177563,NA
"222",222,4115370000,121912000,0,4288060000,135810000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",22,"D100-E0-F1-cod-3",0.04196220509942,0.114000262484415,NA
"223",223,4125020000,125485000,0,4273140000,134969000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",23,"D100-E0-F1-cod-3",0.0359077046899167,0.0755787544328007,NA
"224",224,4132730000,131569000,0,4257640000,134016000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",24,"D100-E0-F1-cod-3",0.0302245731030094,0.0185986060546177,NA
"225",225,4129520000,139918000,0,4241470000,132925000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",25,"D100-E0-F1-cod-3",0.0271096882930704,-0.0499792735745222,NA
"226",226,4120750000,143271000,0,4224480000,134063000,0,"D100-E0-F1-cod",3,"D100","E0","F1","cod",26,"D100-E0-F1-cod-3",0.025172602074865,-0.0642698103593888,NA
"227",227,4113010000,126117000,0.005,4206490000,129442000,0.00489689,"D100-E0-F1-cod",3,"D100","E0","F1","cod",27,"D100-E0-F1-cod-3",0.0227278805546303,0.0263644076532109,-0.020622
"228",228,4092710000,145490000,0.01,4167950000,136690000,0.00984455,"D100-E0-F1-cod",3,"D100","E0","F1","cod",28,"D100-E0-F1-cod-3",0.0183839069956093,-0.0604852567186748,-0.015545
"229",229,4057650000,123734000,0.014,4.11e+09,129043000,0.0138633,"D100-E0-F1-cod",3,"D100","E0","F1","cod",29,"D100-E0-F1-cod-3",0.0129015563195446,0.0429065576155301,-0.00976428571428571
"230",230,4009180000,124457000,0.019,4038630000,152604000,0.0189211,"D100-E0-F1-cod",3,"D100","E0","F1","cod",30,"D100-E0-F1-cod-3",0.00734564175217875,0.226158432229605,-0.00415263157894736
"231",231,3949060000,126537000,0.024,3954330000,164314000,0.0240405,"D100-E0-F1-cod",3,"D100","E0","F1","cod",31,"D100-E0-F1-cod-3",0.00133449479116549,0.298545089578542,0.00168749999999995
"232",232,3866270000,124216000,0.029,3862200000,171344000,0.0290621,"D100-E0-F1-cod",3,"D100","E0","F1","cod",32,"D100-E0-F1-cod-3",-0.00105269419880143,0.379403619501513,0.00214137931034479
"233",233,3766270000,142347000,0.034,3781180000,129946000,0.033783,"D100-E0-F1-cod",3,"D100","E0","F1","cod",33,"D100-E0-F1-cod-3",0.00395882398234858,-0.0871180987305668,-0.00638235294117653
"234",234,3653170000,113327000,0.039,3718140000,130118000,0.0380777,"D100-E0-F1-cod",3,"D100","E0","F1","cod",34,"D100-E0-F1-cod-3",0.0177845542364577,0.148164162114942,-0.023648717948718
"235",235,3535330000,127714000,0.043,3661460000,110244000,0.0412268,"D100-E0-F1-cod",3,"D100","E0","F1","cod",35,"D100-E0-F1-cod-3",0.0356770089355166,-0.136790015190191,-0.0412372093023255
"236",236,3420840000,133466000,0.048,3588780000,98634500,0.0455176,"D100-E0-F1-cod",3,"D100","E0","F1","cod",36,"D100-E0-F1-cod-3",0.0490932051776757,-0.260976578304587,-0.0517166666666667
"237",237,3296460000,124572000,0.053,3492570000,116318000,0.0498817,"D100-E0-F1-cod",3,"D100","E0","F1","cod",37,"D100-E0-F1-cod-3",0.0594910904424747,-0.0662588703721542,-0.0588358490566037
"238",238,3176030000,128597000,0.058,3362440000,135681000,0.0548971,"D100-E0-F1-cod",3,"D100","E0","F1","cod",38,"D100-E0-F1-cod-3",0.0586927705342834,0.0550868216210331,-0.0534982758620691
"239",239,3060290000,129206000,0.063,3206170000,135644000,0.0604955,"D100-E0-F1-cod",3,"D100","E0","F1","cod",39,"D100-E0-F1-cod-3",0.0476686849939058,0.0498274073959414,-0.0397539682539682
"240",240,2946550000,126487000,0.067,3048800000,154719000,0.0651746,"D100-E0-F1-cod",3,"D100","E0","F1","cod",40,"D100-E0-F1-cod-3",0.0347016001764776,0.223200803244602,-0.0272447761194031
"241",241,2841110000,124840000,0.072,2909580000,135028000,0.0706551,"D100-E0-F1-cod",3,"D100","E0","F1","cod",41,"D100-E0-F1-cod-3",0.0240997356666937,0.0816084588272989,-0.0186791666666666
"242",242,2740100000,126445000,0.077,2792810000,108745000,0.0756841,"D100-E0-F1-cod",3,"D100","E0","F1","cod",42,"D100-E0-F1-cod-3",0.0192365242144447,-0.139981810273241,-0.0170896103896103
"243",243,2641660000,116710000,0.082,2701300000,112087000,0.0800862,"D100-E0-F1-cod",3,"D100","E0","F1","cod",43,"D100-E0-F1-cod-3",0.0225767131273517,-0.0396110016279668,-0.023339024390244
"244",244,2545820000,128275000,0.087,2611410000,119516000,0.0847641,"D100-E0-F1-cod",3,"D100","E0","F1","cod",44,"D100-E0-F1-cod-3",0.0257638010542772,-0.0682829857727539,-0.0257
"245",245,2451150000,136063000,0.092,2509010000,143357000,0.0900408,"D100-E0-F1-cod",3,"D100","E0","F1","cod",45,"D100-E0-F1-cod-3",0.023605246516941,0.0536075200458611,-0.021295652173913
"246",246,2356870000,126182000,0.096,2400710000,131711000,0.0945682,"D100-E0-F1-cod",3,"D100","E0","F1","cod",46,"D100-E0-F1-cod-3",0.0186009410786339,0.0438176602051006,-0.0149145833333333
"247",247,2275190000,119312000,0.101,2302490000,113279000,0.100167,"D100-E0-F1-cod",3,"D100","E0","F1","cod",47,"D100-E0-F1-cod-3",0.0119989978858908,-0.050564905457959,-0.00824752475247525
"248",248,2203120000,119696000,0.106,2221550000,129287000,0.10537,"D100-E0-F1-cod",3,"D100","E0","F1","cod",48,"D100-E0-F1-cod-3",0.0083654090562475,0.0801279909103061,-0.00594339622641502
"249",249,2131680000,122222000,0.111,2143510000,120252000,0.110619,"D100-E0-F1-cod",3,"D100","E0","F1","cod",49,"D100-E0-F1-cod-3",0.00554961345042408,-0.0161182111240202,-0.00343243243243249
"250",250,2058030000,124455000,0.116,2063910000,120263000,0.11587,"D100-E0-F1-cod",3,"D100","E0","F1","cod",50,"D100-E0-F1-cod-3",0.00285710120843719,-0.0336828572576433,-0.00112068965517246
"251",251,1984510000,110263000,0.121,1990120000,110989000,0.120786,"D100-E0-F1-cod",3,"D100","E0","F1","cod",51,"D100-E0-F1-cod-3",0.00282689429632504,0.00658425763855509,-0.00176859504132225
