"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","A","B","E","F","I","L","R","X","species","year","ID"
"4118",71404.7,54509.3,0,78792.8,30511.6,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",18,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4119",77935.4,48724.2,0,80090.8,30481.6,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",19,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4120",89251.2,26950,0,82093,28881.9,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",20,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4121",100470,17487.8,0,82932.7,20389.9,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",21,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4122",106506,37324.8,0,82143.2,43206.6,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",22,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4123",107125,80579.7,0,80437.1,80647.9,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",23,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4124",103312,58439.3,0,78070.7,69740,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",24,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4125",100165,47902.5,0,78561.8,23069,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",25,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4126",102871,8929.58,0.07,85609.9,18795.4,0.0833619,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",26,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4127",102105,70999.9,0.07,88485.2,52626.3,0.080214,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",27,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4128",98998,16067,0.07,85656.7,20437.1,0.0807349,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",28,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4129",92063.8,24557.7,0.07,78401.1,25140.1,0.083086,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",29,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4130",86962.5,17749.4,0.07,73341.2,15530.2,0.0831721,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",30,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4131",82288,20935,0.07,68660.5,31376.3,0.0843756,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",31,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4132",74853.6,17246.5,0.07,62435.5,13405.7,0.0841931,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",32,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4133",67370.9,96288.3,0.07,56372.3,41084,0.0837094,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",33,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4134",60499.8,66071.1,0.07,51782.4,46956.2,0.0818554,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",34,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4135",56182.9,25086.5,0.07,48234.2,23946.8,0.082197,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",35,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4136",60481.1,13731.4,0.07,47345.6,18011.7,0.091006,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",36,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4137",69245,32253.4,0.07,49200.3,39876.5,0.101048,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",37,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4138",71821.7,49450.9,0.07,48998.1,20244.9,0.104362,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",38,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4139",68204.7,20145.4,0.07,46444.1,25898.9,0.103858,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",39,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4140",64351.8,35405.6,0.07,45210.1,32711.2,0.100004,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",40,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4141",63339.1,32371.6,0.07,44250,26713.2,0.100198,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",41,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4142",61946.4,25714.3,0.07,42754.3,20407.5,0.102648,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",42,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4143",59868.4,36011.7,0.07,42298.5,48697,0.0991408,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",43,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4144",58528.3,65039.9,0.07,42024,50797.6,0.0974392,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",44,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4145",56910.2,28968.8,0.07,41448.1,31802.4,0.0960091,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",45,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4146",56563.9,67117.3,0.07,43680.7,61432.2,0.0901877,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",46,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4147",59703,44591.7,0.07,48476.4,48742.1,0.085075,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",47,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4148",62970.7,14229.9,0.07,52300.4,26715.2,0.0841198,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",48,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4149",66642.7,8742.32,0.07,56901.2,15667.8,0.0814947,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",49,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4150",69972.8,14473.3,0.07,61480.8,21191.1,0.0791116,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",50,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4151",67851.3,42866.2,0.07,61773.3,52643.7,0.0763547,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",51,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4152",61362.6,26980.7,0.07,58108.2,40231.1,0.0732017,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",52,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4153",54899.4,14068.7,0.07,54456.8,13563,0.069715,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",53,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4154",52152.5,23534.1,0.07,54945.5,28579.8,0.0652723,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",54,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4155",51184.5,23563.6,0.07,56987.5,21853.1,0.0618395,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",55,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4156",48619.4,8750.34,0.07,55806,15012.4,0.0603065,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",56,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4157",45857.6,29193.3,0.07,53342,26887.7,0.0598693,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",57,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4158",43785.4,81067.2,0.07,50990.8,68391.4,0.0597698,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",58,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4159",41100.1,28431.9,0.07,47954.2,28936.5,0.0600812,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",59,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4160",40619.3,13541.6,0.07,46966.8,19475.3,0.0608114,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",60,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4161",46727,10362.1,0.07,51220.2,14637.1,0.0639932,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",61,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4162",52565.3,11373.7,0.07,54891.2,12676.8,0.0674559,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",62,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4163",52081.2,45286.5,0.07,53657.5,36509.1,0.068248,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",63,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4164",48118.7,10842.2,0.07,49863.4,13882.6,0.0675578,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",64,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4165",44009.6,69767.3,0.07,45851.1,79185.2,0.0672732,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",65,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4166",43085.5,24067.2,0.07,44148.9,20961.7,0.0681883,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",66,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4167",43591.1,26495.2,0.07,44286,25707,0.0691361,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",67,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4168",47018.4,3206.61,0.07,49016.3,5951.19,0.0666885,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",68,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4169",50884.8,45217.4,0.07,53215.7,40129.6,0.0665727,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",69,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4170",50776.3,44664.4,0.07,52328.7,52188,0.068094,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",70,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4171",48029.8,12157.2,0.07,49055.7,16146.7,0.0688666,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",71,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4172",47256.8,34147.4,0.07,48110.6,36800.5,0.0686799,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",72,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4173",49624,58680.8,0.07,50934.5,75457.6,0.06787,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",73,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4174",49840.5,40229.7,0.07,51943.7,44523.4,0.0668151,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",74,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4175",49646.9,38875.3,0.07,52967,49571.5,0.065194,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",75,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4176",53164.2,35739.5,0.07,59060.3,49517.7,0.0623013,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",76,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4177",57451.8,17086.1,0.07,65628.5,19346.2,0.0605514,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",77,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4178",59896.4,10464.4,0.07,69825.3,13872.4,0.0595885,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",78,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4179",60631.6,23080.2,0.07,72438.6,32793,0.0580579,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",79,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4180",58398.2,16925.9,0.07,70774,20684.1,0.0572957,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",80,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4181",53556.7,7137.89,0.07,65564.3,12132.6,0.0569144,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",81,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4182",49022.4,23082,0.07,61230.2,25702.6,0.0556021,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",82,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4183",45194.5,27302.9,0.07,57515.9,34722.1,0.0544485,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",83,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4184",40896.8,72969,0.07,52901.4,95154.7,0.0537827,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",84,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4185",37941.8,39899.2,0.07,49689.5,50287.4,0.0530462,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",85,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4186",38430.6,16640.9,0.07,50978,23234.7,0.0524993,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",86,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4187",44371.5,52707.3,0.07,59820,56220.9,0.0513532,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",87,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4188",51063.2,22432.5,0.07,68893.3,33970,0.0514084,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",88,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4189",53157.8,47461.6,0.07,71485.3,59602.1,0.0519913,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",89,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4190",54798.7,38419.3,0.07,72870.4,46277.8,0.0524118,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",90,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4191",56238.1,15905.2,0.07,74363.4,31011,0.0528455,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",91,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4192",57479.6,91502.6,0.07,76444.7,130387,0.0523071,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",92,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4193",58962.3,37908.6,0.07,78510,40263.8,0.0521408,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",93,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4194",58962,34675.2,0.07,80236,36588.9,0.0511626,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",94,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4195",63384.9,13702.9,0.07,89332,15369.6,0.0490074,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",95,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4196",68929.7,9928.24,0.07,97117.7,23798.1,0.0492276,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",96,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4197",69366.2,24665.4,0.07,95735.5,29367.4,0.050668,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",97,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4198",65547.9,21234.9,0.07,89144.2,27973.4,0.0514322,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",98,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4199",59062.7,47895.9,0.07,81101,37444.4,0.0508147,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",99,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4200",53514.7,21034.5,0.07,74700.8,42441.9,0.0497386,"A0-B3-E0-F0-I0-L0-R0-X0-fla",2,"A0","B3","E0","F0","I0","L0","R0","X0","fla",100,"A0-B3-E0-F0-I0-L0-R0-X0-fla-2"
"4201",86074.5,43219.8,0,87142.5,40494.7,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",1,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4202",86074.5,29157.3,0,87142.5,34066.5,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",2,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4203",86227.9,11277,0,87236.7,33413.8,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",3,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4204",86862.9,12120.1,0,87674.9,32714.5,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",4,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4205",86344.9,9329.44,0,87893.2,31946.9,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",5,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4206",82539.7,56939.3,0,87459.8,38244.9,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",6,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4207",76408.9,41660.7,0,86659.5,30787.5,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",7,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4208",70607.8,58867.1,0,85768.4,31780.8,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",8,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4209",69714.6,28509.4,0,85311.8,30342.2,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",9,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4210",73190.9,49233.7,0,84798,109098,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",10,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4211",78158.6,16092.7,0,83828.6,26564.3,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",11,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4212",82019.6,16015.1,0,84334,27815.1,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",12,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4213",84364.1,66158.5,0,91432.4,41647.2,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",13,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4214",84064.7,33070.8,0,98234.2,36170.4,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",14,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4215",81303.1,34762.2,0,98863.6,25111.2,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",15,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
"4216",82158.2,24780.5,0,98324.8,27512.2,0,"A0-B3-E0-F0-I0-L0-R0-X0-fla",3,"A0","B3","E0","F0","I0","L0","R0","X0","fla",16,"A0-B3-E0-F0-I0-L0-R0-X0-fla-3"
