"","X","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","E","F","species","year","ID","SpawnBio_re","Recruit_0_re","F_re"
"139",139,2988030000,126031000,0.063,3049430000,101088000,0.0619003,"D100-E0-F1-cos",2,"D100","E0","F1","cos",39,"D100-E0-F1-cos-2",0.0205486558033219,-0.197911624917679,-0.0174555555555556
"140",140,2873260000,128281000,0.067,2921120000,131646000,0.0658902,"D100-E0-F1-cos",2,"D100","E0","F1","cos",40,"D100-E0-F1-cos-2",0.0166570376506129,0.0262314762123775,-0.0165641791044777
"141",141,2768180000,128741000,0.072,2806570000,125581000,0.0712622,"D100-E0-F1-cos",2,"D100","E0","F1","cos",41,"D100-E0-F1-cos-2",0.013868317811703,-0.0245454051156974,-0.0102472222222222
"142",142,2668350000,132184000,0.077,2687160000,133728000,0.0766406,"D100-E0-F1-cos",2,"D100","E0","F1","cos",42,"D100-E0-F1-cos-2",0.00704930012929338,0.0116806875264782,-0.00466753246753241
"143",143,2574070000,117699000,0.082,2578470000,118412000,0.0820412,"D100-E0-F1-cos",2,"D100","E0","F1","cos",43,"D100-E0-F1-cos-2",0.00170935522343992,0.00605782547005497,0.000502439024390137
"144",144,2485720000,124506000,0.087,2478890000,129153000,0.0873383,"D100-E0-F1-cos",2,"D100","E0","F1","cos",44,"D100-E0-F1-cos-2",-0.00274769483288544,0.0373235024818081,0.00388850574712643
"145",145,2399590000,122783000,0.092,2386920000,118288000,0.0925161,"D100-E0-F1-cos",2,"D100","E0","F1","cos",45,"D100-E0-F1-cos-2",-0.00528006867839923,-0.0366093025907495,0.00560978260869571
"146",146,2311220000,118927000,0.096,2297880000,110870000,0.09646,"D100-E0-F1-cos",2,"D100","E0","F1","cos",46,"D100-E0-F1-cos-2",-0.00577184344199168,-0.0677474417079385,0.00479166666666669
"147",147,2226840000,109683000,0.101,2215750000,111036000,0.10147,"D100-E0-F1-cos",2,"D100","E0","F1","cos",47,"D100-E0-F1-cos-2",-0.00498015124571141,0.01233554880884,0.00465346534653464
"148",148,2142870000,117819000,0.106,2130250000,126375000,0.106723,"D100-E0-F1-cos",2,"D100","E0","F1","cos",48,"D100-E0-F1-cos-2",-0.00588929799754535,0.0726198660657449,0.00682075471698115
"149",149,2056350000,106478000,0.111,2039810000,109016000,0.111924,"D100-E0-F1-cos",2,"D100","E0","F1","cos",49,"D100-E0-F1-cos-2",-0.00804337782964962,0.0238359097653975,0.00832432432432427
"150",150,1968190000,117729000,0.116,1952410000,108876000,0.116722,"D100-E0-F1-cos",2,"D100","E0","F1","cos",50,"D100-E0-F1-cos-2",-0.00801751863387173,-0.0751981245062814,0.00622413793103449
"151",151,1881250000,113028000,0.121,1871810000,115163000,0.12134,"D100-E0-F1-cos",2,"D100","E0","F1","cos",51,"D100-E0-F1-cos-2",-0.00501794019933555,0.018889124818629,0.00280991735537196
"152",152,1796090000,112608000,0.125,1791050000,106313000,0.125312,"D100-E0-F1-cos",2,"D100","E0","F1","cos",52,"D100-E0-F1-cos-2",-0.00280609546292224,-0.0559018897414038,0.00249600000000005
"153",153,1720070000,108687000,0.13,1715380000,113736000,0.130254,"D100-E0-F1-cos",2,"D100","E0","F1","cos",53,"D100-E0-F1-cos-2",-0.00272663321841553,0.0464544977780231,0.00195384615384619
"154",154,1649050000,100382000,0.135,1643820000,99189400,0.135521,"D100-E0-F1-cos",2,"D100","E0","F1","cos",54,"D100-E0-F1-cos-2",-0.00317152299808981,-0.0118806160467016,0.00385925925925921
"155",155,1582030000,114221000,0.14,1574980000,113370000,0.140506,"D100-E0-F1-cos",2,"D100","E0","F1","cos",55,"D100-E0-F1-cos-2",-0.00445629981732331,-0.00745046882797384,0.00361428571428556
"156",156,1515070000,122047000,0.145,1509040000,116154000,0.145493,"D100-E0-F1-cos",2,"D100","E0","F1","cos",56,"D100-E0-F1-cos-2",-0.00398001412475991,-0.0482846772145157,0.00340000000000015
"157",157,1450390000,114071000,0.149,1444870000,113845000,0.149486,"D100-E0-F1-cos",2,"D100","E0","F1","cos",57,"D100-E0-F1-cos-2",-0.00380587290315019,-0.00198122222124817,0.00326174496644305
"158",158,1398740000,103031000,0.154,1392030000,103282000,0.154872,"D100-E0-F1-cos",2,"D100","E0","F1","cos",58,"D100-E0-F1-cos-2",-0.00479717459999714,0.00243615999068242,0.00566233766233774
"159",159,1357030000,109443000,0.159,1346980000,106875000,0.160259,"D100-E0-F1-cos",2,"D100","E0","F1","cos",59,"D100-E0-F1-cos-2",-0.00740587901520232,-0.0234642690715715,0.00791823899371076
"160",160,1315790000,108665000,0.164,1303640000,108787000,0.165546,"D100-E0-F1-cos",2,"D100","E0","F1","cos",60,"D100-E0-F1-cos-2",-0.00923399630640148,0.00112271660608292,0.00942682926829263
"161",161,1272330000,104285000,0.169,1258520000,109837000,0.170928,"D100-E0-F1-cos",2,"D100","E0","F1","cos",61,"D100-E0-F1-cos-2",-0.010854102316223,0.0532387208131563,0.0114082840236686
"162",162,1230320000,106969000,0.174,1214810000,106292000,0.176176,"D100-E0-F1-cos",2,"D100","E0","F1","cos",62,"D100-E0-F1-cos-2",-0.0126064763638728,-0.0063289364208322,0.0125057471264368
"163",163,1188480000,101744000,0.178,1174170000,100540000,0.179738,"D100-E0-F1-cos",2,"D100","E0","F1","cos",63,"D100-E0-F1-cos-2",-0.0120405896607431,-0.0118336216386224,0.00976404494382032
"164",164,1148090000,93492000,0.183,1137770000,90267000,0.184283,"D100-E0-F1-cos",2,"D100","E0","F1","cos",64,"D100-E0-F1-cos-2",-0.00898884233814422,-0.0344949300474907,0.00701092896174867
"165",165,1108560000,97460400,0.188,1101070000,101581000,0.189019,"D100-E0-F1-cos",2,"D100","E0","F1","cos",65,"D100-E0-F1-cos-2",-0.00675651295374179,0.042279736180028,0.0054202127659574
"166",166,1066150000,82056400,0.188,1059490000,87761800,0.189147,"D100-E0-F1-cos",2,"D100","E0","F1","cos",66,"D100-E0-F1-cos-2",-0.00624677578201942,0.0695302255521812,0.00610106382978728
"167",167,1026220000,91105000,0.185,1020030000,87356800,0.185727,"D100-E0-F1-cos",2,"D100","E0","F1","cos",67,"D100-E0-F1-cos-2",-0.00603184502348424,-0.0411415399813402,0.00392972972972976
"168",168,990558000,95755300,0.181,988556000,93180400,0.180656,"D100-E0-F1-cos",2,"D100","E0","F1","cos",68,"D100-E0-F1-cos-2",-0.00202108306631212,-0.0268904175539109,-0.00190055248618775
"169",169,958150000,88800500,0.178,961072000,90377500,0.177135,"D100-E0-F1-cos",2,"D100","E0","F1","cos",69,"D100-E0-F1-cos-2",0.00304962688514324,0.0177589090151519,-0.00485955056179778
"170",170,935494000,87323100,0.175,939717000,82119000,0.174097,"D100-E0-F1-cos",2,"D100","E0","F1","cos",70,"D100-E0-F1-cos-2",0.00451419250150188,-0.0595959144831093,-0.00515999999999993
"171",171,921352000,92590100,0.171,925813000,94720500,0.169994,"D100-E0-F1-cos",2,"D100","E0","F1","cos",71,"D100-E0-F1-cos-2",0.00484179770597991,0.0230089394006487,-0.00588304093567255
"172",172,912099000,93166400,0.168,915835000,98232300,0.167498,"D100-E0-F1-cos",2,"D100","E0","F1","cos",72,"D100-E0-F1-cos-2",0.00409604659143361,0.0543747531298837,-0.00298809523809525
"173",173,907649000,87060300,0.165,909104000,82123000,0.164638,"D100-E0-F1-cos",2,"D100","E0","F1","cos",73,"D100-E0-F1-cos-2",0.00160304258584541,-0.0567112679372803,-0.0021939393939394
"174",174,909572000,84021000,0.161,912163000,81633300,0.160106,"D100-E0-F1-cos",2,"D100","E0","F1","cos",74,"D100-E0-F1-cos-2",0.00284859252483586,-0.0284178955261185,-0.00555279503105594
"175",175,915562000,95635100,0.158,920286000,96639500,0.157148,"D100-E0-F1-cos",2,"D100","E0","F1","cos",75,"D100-E0-F1-cos-2",0.00515967241978151,0.0105024201365398,-0.00539240506329109
"176",176,920519000,98641500,0.154,924129000,99366700,0.153462,"D100-E0-F1-cos",2,"D100","E0","F1","cos",76,"D100-E0-F1-cos-2",0.00392170069276137,0.00735187522493068,-0.00349350649350656
"177",177,928247000,93673800,0.151,930423000,90446600,0.150579,"D100-E0-F1-cos",2,"D100","E0","F1","cos",77,"D100-E0-F1-cos-2",0.00234420364407318,-0.034451468820524,-0.00278807947019871
"178",178,943394000,94460200,0.148,945377000,91935900,0.14756,"D100-E0-F1-cos",2,"D100","E0","F1","cos",78,"D100-E0-F1-cos-2",0.00210198496068451,-0.0267234242569887,-0.00297297297297295
"179",179,963400000,95266700,0.144,964941000,90617000,0.143816,"D100-E0-F1-cos",2,"D100","E0","F1","cos",79,"D100-E0-F1-cos-2",0.00159954328420179,-0.0488071907602552,-0.00127777777777771
"180",180,985519000,91377800,0.141,984815000,91129700,0.141232,"D100-E0-F1-cos",2,"D100","E0","F1","cos",80,"D100-E0-F1-cos-2",-0.000714344421568737,-0.0027151014797905,0.00164539007092206
"181",181,1008430000,92465100,0.138,1003750000,90519300,0.138924,"D100-E0-F1-cos",2,"D100","E0","F1","cos",81,"D100-E0-F1-cos-2",-0.00464087740348859,-0.021043615374882,0.0066956521739129
"182",182,1030460000,92895800,0.134,1020800000,97579500,0.135429,"D100-E0-F1-cos",2,"D100","E0","F1","cos",82,"D100-E0-F1-cos-2",-0.00937445412728296,0.0504188563960911,0.0106641791044775
"183",183,1051190000,91509700,0.131,1037590000,90959700,0.132837,"D100-E0-F1-cos",2,"D100","E0","F1","cos",83,"D100-E0-F1-cos-2",-0.0129377182050819,-0.00601029180513104,0.0140229007633588
"184",184,1070830000,95946800,0.128,1055490000,91580900,0.129651,"D100-E0-F1-cos",2,"D100","E0","F1","cos",84,"D100-E0-F1-cos-2",-0.0143253364212807,-0.0455033414350453,0.0128984374999999
"185",185,1089530000,98720300,0.124,1075890000,103004000,0.125385,"D100-E0-F1-cos",2,"D100","E0","F1","cos",85,"D100-E0-F1-cos-2",-0.0125191596376419,0.0433922911498446,0.0111693548387097
"186",186,1109600000,100889000,0.121,1096610000,99107900,0.122391,"D100-E0-F1-cos",2,"D100","E0","F1","cos",86,"D100-E0-F1-cos-2",-0.0117069214131218,-0.0176540554470755,0.0114958677685951
"187",187,1132830000,96282700,0.118,1120300000,97190400,0.119069,"D100-E0-F1-cos",2,"D100","E0","F1","cos",87,"D100-E0-F1-cos-2",-0.0110607946470344,0.00942744646753778,0.00905932203389831
"188",188,1160180000,89193300,0.114,1150050000,84199300,0.114841,"D100-E0-F1-cos",2,"D100","E0","F1","cos",88,"D100-E0-F1-cos-2",-0.00873140374769432,-0.0559907526686422,0.00737719298245609
"189",189,1190960000,98965500,0.111,1182620000,98853600,0.111609,"D100-E0-F1-cos",2,"D100","E0","F1","cos",89,"D100-E0-F1-cos-2",-0.00700275408074159,-0.00113069706109705,0.00548648648648647
"190",190,1218710000,104285000,0.108,1211130000,102128000,0.10869,"D100-E0-F1-cos",2,"D100","E0","F1","cos",90,"D100-E0-F1-cos-2",-0.00621969131294566,-0.0206837033130364,0.00638888888888885
"191",191,1243590000,106296000,0.104,1234500000,106636000,0.104746,"D100-E0-F1-cos",2,"D100","E0","F1","cos",91,"D100-E0-F1-cos-2",-0.00730948302897257,0.00319861518777753,0.00717307692307702
"192",192,1273380000,95552000,0.101,1262770000,95442900,0.101859,"D100-E0-F1-cos",2,"D100","E0","F1","cos",92,"D100-E0-F1-cos-2",-0.00833215536603371,-0.00114178667113195,0.00850495049504949
"193",193,1308820000,98052500,0.097,1296580000,98956400,0.0978677,"D100-E0-F1-cos",2,"D100","E0","F1","cos",93,"D100-E0-F1-cos-2",-0.00935193533106157,0.00921853088906453,0.00894536082474226
"194",194,1347230000,101658000,0.094,1334540000,99130800,0.0948245,"D100-E0-F1-cos",2,"D100","E0","F1","cos",94,"D100-E0-F1-cos-2",-0.00941932706367881,-0.0248598241161542,0.00877127659574474
"195",195,1382240000,103039000,0.091,1370210000,102785000,0.0916899,"D100-E0-F1-cos",2,"D100","E0","F1","cos",95,"D100-E0-F1-cos-2",-0.00870326426669753,-0.00246508603538466,0.00758131868131876
"196",196,1416280000,103975000,0.087,1405240000,104970000,0.0876262,"D100-E0-F1-cos",2,"D100","E0","F1","cos",96,"D100-E0-F1-cos-2",-0.00779506877171181,0.00956960807886511,0.00719770114942537
"197",197,1452650000,112834000,0.084,1441820000,110813000,0.0845615,"D100-E0-F1-cos",2,"D100","E0","F1","cos",97,"D100-E0-F1-cos-2",-0.00745534024025058,-0.0179112678802489,0.00668452380952372
"198",198,1490610000,100358000,0.081,1480740000,90505500,0.0814445,"D100-E0-F1-cos",2,"D100","E0","F1","cos",98,"D100-E0-F1-cos-2",-0.00662145027874494,-0.0981735387313418,0.00548765432098766
"199",199,1532810000,105261000,0.077,1524170000,99819800,0.0773909,"D100-E0-F1-cos",2,"D100","E0","F1","cos",99,"D100-E0-F1-cos-2",-0.00563670644111142,-0.0516924596954238,0.00507662337662337
"200",200,1579730000,105842000,0.074,1568680000,114780000,0.0746502,"D100-E0-F1-cos",2,"D100","E0","F1","cos",100,"D100-E0-F1-cos-2",-0.00699486621131459,0.0844466279926683,0.00878648648648653
"201",201,4084470000,133636000,0,4510530000,148400000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",1,"D100-E0-F1-cos-3",0.104312187382941,0.110479212188332,NA
"202",202,4084470000,125552000,0,4510530000,147981000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",2,"D100-E0-F1-cos-3",0.104312187382941,0.178643112017331,NA
"203",203,4084900000,131772000,0,4510530000,147564000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",3,"D100-E0-F1-cos-3",0.10419594114911,0.119843365813678,NA
"204",204,4083940000,120354000,0,4510400000,147149000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",4,"D100-E0-F1-cos-3",0.104423669299745,0.222634893730163,NA
"205",205,4079680000,137510000,0,4509830000,146735000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",5,"D100-E0-F1-cos-3",0.105437191152247,0.0670860301069013,NA
"206",206,4072140000,137740000,0,4508560000,146321000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",6,"D100-E0-F1-cos-3",0.107172150269883,0.0622985334688544,NA
"207",207,4061630000,140732000,0,4506410000,145906000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",7,"D100-E0-F1-cos-3",0.109507759200124,0.0367649148736606,NA
"208",208,4057600000,132574000,0,4503250000,145490000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",8,"D100-E0-F1-cos-3",0.109830934542587,0.0974248344320908,NA
"209",209,4060920000,134030000,0,4499030000,145072000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",9,"D100-E0-F1-cos-3",0.107884420279149,0.0823845407744535,NA
"210",210,4070010000,135758000,0,4493760000,144654000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",10,"D100-E0-F1-cos-3",0.10411522330412,0.0655283666524256,NA
"211",211,4079900000,127536000,0,4487500000,144236000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",11,"D100-E0-F1-cos-3",0.0999044094217996,0.130943419897127,NA
"212",212,4090510000,143883000,0,4480330000,143819000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",12,"D100-E0-F1-cos-3",0.0952986302441505,-0.000444805849196917,NA
"213",213,4099030000,122340000,0,4472330000,143403000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",13,"D100-E0-F1-cos-3",0.0910703263942933,0.172167729279058,NA
"214",214,4106150000,134883000,0,4463610000,142989000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",14,"D100-E0-F1-cos-3",0.0870547836781413,0.060096528102133,NA
"215",215,4113280000,130358000,0,4454250000,142579000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",15,"D100-E0-F1-cos-3",0.0828949159794617,0.0937495205510977,NA
"216",216,4113710000,136425000,0,4444350000,142174000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",16,"D100-E0-F1-cos-3",0.0803751358262979,0.0421403701667583,NA
"217",217,4113130000,135712000,0,4433990000,141773000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",17,"D100-E0-F1-cos-3",0.078008718421251,0.0446607521810894,NA
"218",218,4111430000,134956000,0,4423250000,141380000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",18,"D100-E0-F1-cos-3",0.0758422252111796,0.0476006994872403,NA
"219",219,4112120000,129686000,0,4412200000,140995000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",19,"D100-E0-F1-cos-3",0.0729745240897639,0.0872029363231189,NA
"220",220,4114680000,136437000,0,4400910000,140620000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",20,"D100-E0-F1-cos-3",0.0695631252005016,0.030658838878017,NA
"221",221,4116970000,128359000,0,4389430000,140257000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",21,"D100-E0-F1-cos-3",0.0661797389827956,0.092693149681752,NA
"222",222,4118200000,127381000,0,4377820000,139909000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",22,"D100-E0-F1-cos-3",0.0630421057743674,0.0983506174390215,NA
"223",223,4119050000,143627000,0,4366140000,139579000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",23,"D100-E0-F1-cos-3",0.0599871329554145,-0.028184115799954,NA
"224",224,4115240000,125971000,0,4354430000,139272000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",24,"D100-E0-F1-cos-3",0.0581229770317163,0.105587794016083,NA
"225",225,4111920000,132990000,0,4342760000,138996000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",25,"D100-E0-F1-cos-3",0.0561392244985311,0.0451612903225806,NA
"226",226,4111890000,136417000,0,4331170000,138638000,0,"D100-E0-F1-cos",3,"D100","E0","F1","cos",26,"D100-E0-F1-cos-3",0.0533282748322548,0.0162809620501844,NA
"227",227,4108680000,128217000,0.005,4319730000,138747000,0.00476104,"D100-E0-F1-cos",3,"D100","E0","F1","cos",27,"D100-E0-F1-cos-3",0.0513668623499518,0.0821263950958141,-0.047792
"228",228,4087070000,123930000,0.01,4288270000,138753000,0.0095435,"D100-E0-F1-cos",3,"D100","E0","F1","cos",28,"D100-E0-F1-cos-3",0.0492284203598177,0.119607843137255,-0.04565
"229",229,4046800000,130140000,0.014,4237950000,138667000,0.0133785,"D100-E0-F1-cos",3,"D100","E0","F1","cos",29,"D100-E0-F1-cos-3",0.0472348522289216,0.0655217458122022,-0.0443928571428572
"230",230,3988290000,134877000,0.019,4174680000,138600000,0.0181482,"D100-E0-F1-cos",3,"D100","E0","F1","cos",30,"D100-E0-F1-cos-3",0.0467343147063027,0.0276029271113681,-0.0448315789473684
"231",231,3910020000,124177000,0.024,4096710000,138379000,0.0228965,"D100-E0-F1-cos",3,"D100","E0","F1","cos",31,"D100-E0-F1-cos-3",0.0477465588411312,0.114369005532425,-0.0459791666666667
"232",232,3819730000,141799000,0.029,4006530000,138031000,0.0276425,"D100-E0-F1-cos",3,"D100","E0","F1","cos",32,"D100-E0-F1-cos-3",0.0489039801242496,-0.026572824914139,-0.0468103448275862
"233",233,3719500000,127595000,0.034,3906620000,137425000,0.0323449,"D100-E0-F1-cos",3,"D100","E0","F1","cos",33,"D100-E0-F1-cos-3",0.0503078370748757,0.0770406363885732,-0.0486794117647059
"234",234,3612730000,128507000,0.039,3799370000,136415000,0.0370995,"D100-E0-F1-cos",3,"D100","E0","F1","cos",34,"D100-E0-F1-cos-3",0.0516617627113014,0.0615375037935677,-0.0487307692307692
"235",235,3505850000,130285000,0.043,3686570000,134755000,0.0408971,"D100-E0-F1-cos",3,"D100","E0","F1","cos",35,"D100-E0-F1-cos-3",0.0515481267025115,0.034309398626089,-0.0489046511627906
"236",236,3396780000,119757000,0.048,3573140000,110048000,0.045633,"D100-E0-F1-cos",3,"D100","E0","F1","cos",36,"D100-E0-F1-cos-3",0.0519197593014561,-0.0810725051562748,-0.0493125
"237",237,3284850000,124186000,0.053,3456490000,115528000,0.050387,"D100-E0-F1-cos",3,"D100","E0","F1","cos",37,"D100-E0-F1-cos-3",0.0522520054188167,-0.0697180036397017,-0.0493018867924528
"238",238,3168950000,135250000,0.058,3330300000,137485000,0.0553054,"D100-E0-F1-cos",3,"D100","E0","F1","cos",38,"D100-E0-F1-cos-3",0.0509159185219079,0.0165249537892791,-0.0464586206896553
"239",239,3047660000,137553000,0.063,3188130000,110994000,0.0604397,"D100-E0-F1-cos",3,"D100","E0","F1","cos",39,"D100-E0-F1-cos-3",0.0460910994008518,-0.193081939325206,-0.0406396825396826
"240",240,2929280000,124975000,0.067,3044290000,140145000,0.0647246,"D100-E0-F1-cos",3,"D100","E0","F1","cos",40,"D100-E0-F1-cos-3",0.0392622077780205,0.121384276855371,-0.0339611940298509
"241",241,2823750000,118810000,0.072,2906870000,153973000,0.0704509,"D100-E0-F1-cos",3,"D100","E0","F1","cos",41,"D100-E0-F1-cos-3",0.029436033643205,0.295959936032321,-0.0215152777777777
"242",242,2724820000,123927000,0.077,2771420000,127557000,0.0760312,"D100-E0-F1-cos",3,"D100","E0","F1","cos",42,"D100-E0-F1-cos-3",0.0171020471076989,0.0292914377012273,-0.0125818181818183
"243",243,2624320000,127627000,0.082,2658180000,128933000,0.0808587,"D100-E0-F1-cos",3,"D100","E0","F1","cos",43,"D100-E0-F1-cos-3",0.0129023899524448,0.0102329444396562,-0.0139182926829268
"244",244,2521960000,121274000,0.087,2563560000,116942000,0.0854302,"D100-E0-F1-cos",3,"D100","E0","F1","cos",44,"D100-E0-F1-cos-3",0.0164951069802852,-0.0357207645496974,-0.0180436781609195
"245",245,2422640000,113619000,0.092,2473220000,107462000,0.0899709,"D100-E0-F1-cos",3,"D100","E0","F1","cos",45,"D100-E0-F1-cos-3",0.0208780503913087,-0.0541898802136967,-0.0220554347826086
"246",246,2327070000,118657000,0.096,2383030000,120452000,0.0937382,"D100-E0-F1-cos",3,"D100","E0","F1","cos",46,"D100-E0-F1-cos-3",0.0240474072546163,0.0151276368018743,-0.0235604166666668
"247",247,2233290000,121445000,0.101,2286480000,114619000,0.098817,"D100-E0-F1-cos",3,"D100","E0","F1","cos",47,"D100-E0-F1-cos-3",0.0238168800290155,-0.0562065132364445,-0.0216138613861387
"248",248,2138910000,118776000,0.106,2183850000,124816000,0.104041,"D100-E0-F1-cos",3,"D100","E0","F1","cos",48,"D100-E0-F1-cos-3",0.0210107017125545,0.050852023977908,-0.0184811320754717
"249",249,2049100000,124778000,0.111,2082920000,130104000,0.109602,"D100-E0-F1-cos",3,"D100","E0","F1","cos",49,"D100-E0-F1-cos-3",0.0165048069884339,0.0426838064402379,-0.0125945945945946
"250",250,1965140000,117885000,0.116,1986260000,121898000,0.115056,"D100-E0-F1-cos",3,"D100","E0","F1","cos",50,"D100-E0-F1-cos-3",0.0107473258902674,0.0340416507613352,-0.00813793103448276
"251",251,1888050000,116238000,0.121,1901960000,120484000,0.120296,"D100-E0-F1-cos",3,"D100","E0","F1","cos",51,"D100-E0-F1-cos-3",0.0073673896348084,0.0365285018668594,-0.00581818181818179
