"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","B","D","E","F","species","year","ID"
"15843",38559,52551.1,0.114,9631.06,12572.4,0.400913,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1955,"B4-D102-E0-F0-fla-4"
"15844",35759,11695.6,0.114,9590.71,11634.6,0.385412,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1956,"B4-D102-E0-F0-fla-4"
"15845",36390.5,38087.6,0.114,9665.82,19236.6,0.407386,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1957,"B4-D102-E0-F0-fla-4"
"15846",37276.2,7829.12,0.114,9370.48,13071.6,0.380182,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1958,"B4-D102-E0-F0-fla-4"
"15847",37966.4,38726,0.114,10635.4,13819.5,0.363234,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1959,"B4-D102-E0-F0-fla-4"
"15848",37378.9,27723.5,0.114,11111.9,13118.4,0.34165,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1960,"B4-D102-E0-F0-fla-4"
"15849",37003.8,35786.7,0.114,11542.5,11678.9,0.337019,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1961,"B4-D102-E0-F0-fla-4"
"15850",37575.5,41586.9,0.114,11723.3,16810.8,0.349093,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1962,"B4-D102-E0-F0-fla-4"
"15851",38748,40105.6,0.114,11393.2,14001.2,0.355587,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1963,"B4-D102-E0-F0-fla-4"
"15852",40951.2,12360.8,0.114,11854.7,14488.3,0.375111,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1964,"B4-D102-E0-F0-fla-4"
"15853",43706.4,27994.5,0.114,11793,14370.7,0.398261,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1965,"B4-D102-E0-F0-fla-4"
"15854",44198.9,23441.7,0.114,11497.9,13239.8,0.401776,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1966,"B4-D102-E0-F0-fla-4"
"15855",43055.8,36060.5,0.114,11223,15243.6,0.402791,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1967,"B4-D102-E0-F0-fla-4"
"15856",41636.8,32870.2,0.114,10825.7,13692.2,0.393883,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1968,"B4-D102-E0-F0-fla-4"
"15857",41094.7,35060.3,0.114,10914.6,13721.8,0.396462,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1969,"B4-D102-E0-F0-fla-4"
"15858",41542.2,32944.6,0.114,10807.4,13261.3,0.410223,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1970,"B4-D102-E0-F0-fla-4"
"15859",42493.7,6110.18,0.114,10550.5,16023.9,0.436046,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1971,"B4-D102-E0-F0-fla-4"
"15860",43520,4876.11,0.114,10042.5,12244.5,0.441839,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1972,"B4-D102-E0-F0-fla-4"
"15861",42237.5,45677.6,0.114,10076.3,12978.5,0.424361,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1973,"B4-D102-E0-F0-fla-4"
"15862",38214.2,29336.3,0.114,9783.52,12871.8,0.390388,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1974,"B4-D102-E0-F0-fla-4"
"15863",36230,46849.9,0.114,9833.11,13742.4,0.383393,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1975,"B4-D102-E0-F0-fla-4"
"15864",36674.2,32387.4,0.114,9920.39,18200.8,0.39087,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1976,"B4-D102-E0-F0-fla-4"
"15865",38949.9,50367.7,0.114,10065.8,20503.8,0.391931,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1977,"B4-D102-E0-F0-fla-4"
"15866",41654.7,28106.3,0.114,10975.3,14628.8,0.374142,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1978,"B4-D102-E0-F0-fla-4"
"15867",44906.2,13547.5,0.114,12493.4,14849.5,0.383942,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1979,"B4-D102-E0-F0-fla-4"
"15868",47296.8,99557.8,0.114,12680.1,14692.1,0.396004,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1980,"B4-D102-E0-F0-fla-4"
"15869",46639.5,29305.2,0.114,12359.7,47266,0.413271,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1981,"B4-D102-E0-F0-fla-4"
"15870",50285.1,12806.4,0.114,11799.6,20297.6,0.343612,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1982,"B4-D102-E0-F0-fla-4"
"15871",55274.2,24279.9,0.114,17874.3,16817.6,0.302678,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1983,"B4-D102-E0-F0-fla-4"
"15872",55455.4,13512,0.114,20511.1,8722.92,0.27697,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1984,"B4-D102-E0-F0-fla-4"
"15873",52621.7,30821.7,0.114,21176.7,11097.1,0.272248,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1985,"B4-D102-E0-F0-fla-4"
"15874",48362.2,56635.7,0.114,19432.4,21162.1,0.273959,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1986,"B4-D102-E0-F0-fla-4"
"15875",44712.8,75301.2,0.114,17506,16683.6,0.265857,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1987,"B4-D102-E0-F0-fla-4"
"15876",44793.2,29438.2,0.114,17866.8,31723.5,0.279606,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1988,"B4-D102-E0-F0-fla-4"
"15877",49858.2,14584.8,0.114,17898.8,13401.8,0.281702,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1989,"B4-D102-E0-F0-fla-4"
"15878",54505.8,22109.1,0.114,20643.6,16704.4,0.28799,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1990,"B4-D102-E0-F0-fla-4"
"15879",54569.6,16118.3,0.114,20371.4,8177.74,0.284913,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1991,"B4-D102-E0-F0-fla-4"
"15880",51698.2,15570.7,0.114,19788.9,14955.8,0.29228,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1992,"B4-D102-E0-F0-fla-4"
"15881",47605,61393.9,0.114,17474,14896.1,0.289136,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1993,"B4-D102-E0-F0-fla-4"
"15882",43059.8,22312,0.114,16322.2,17442.4,0.280214,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1994,"B4-D102-E0-F0-fla-4"
"15883",42341.3,24242.7,0.114,15882.2,17237.4,0.284497,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1995,"B4-D102-E0-F0-fla-4"
"15884",43289.5,45784.1,0.114,16135,19622.6,0.280092,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1996,"B4-D102-E0-F0-fla-4"
"15885",43037,11446.2,0.114,16636.5,17208.1,0.264754,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1997,"B4-D102-E0-F0-fla-4"
"15886",43703.3,31567.1,0.114,17794.3,12754,0.256212,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1998,"B4-D102-E0-F0-fla-4"
"15887",43354.5,17248.3,0.114,18598.4,11821.5,0.249475,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",1999,"B4-D102-E0-F0-fla-4"
"15888",42200.8,23583.9,0.114,18364.1,18892.1,0.25081,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2000,"B4-D102-E0-F0-fla-4"
"15889",40623,48334,0.114,17535.8,10805.2,0.23693,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2001,"B4-D102-E0-F0-fla-4"
"15890",38791.1,12360.9,0.114,18186.7,8889.35,0.233796,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2002,"B4-D102-E0-F0-fla-4"
"15891",39267.3,25807.2,0.114,17724.6,16318.6,0.255602,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2003,"B4-D102-E0-F0-fla-4"
"15892",39545.6,16279.3,0.114,16196.8,7020.18,0.260783,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2004,"B4-D102-E0-F0-fla-4"
"15893",38735,22740,0.114,15982.5,10474.4,0.274244,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2005,"B4-D102-E0-F0-fla-4"
"15894",37264.5,28340.8,0.114,14398.4,14178,0.286511,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2006,"B4-D102-E0-F0-fla-4"
"15895",35657.7,13406.9,0.114,13167.9,8911.06,0.286144,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2007,"B4-D102-E0-F0-fla-4"
"15896",34932,11484.2,0.114,13028.2,8772.91,0.295159,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2008,"B4-D102-E0-F0-fla-4"
"15897",33932.3,40887,0.114,12226.3,9808.25,0.303468,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2009,"B4-D102-E0-F0-fla-4"
"15898",31881.1,94760.4,0.114,11266.9,21333.3,0.308421,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2010,"B4-D102-E0-F0-fla-4"
"15899",31611.5,13480.3,0.114,10603.3,33561.9,0.304838,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2011,"B4-D102-E0-F0-fla-4"
"15900",38254.8,6141.79,0.114,12316.8,17197.6,0.285519,"B4-D102-E0-F0-fla",4,"B4","D102","E0","F0","fla",2012,"B4-D102-E0-F0-fla-4"
"15901",89074.5,39856.8,0,111615,33837.3,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1913,"B4-D102-E0-F0-fla-5"
"15902",89074.5,38513.3,0,111615,33546.1,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1914,"B4-D102-E0-F0-fla-5"
"15903",89377.4,18813.5,0,111614,33258.1,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1915,"B4-D102-E0-F0-fla-5"
"15904",89966.1,14789.9,0,111603,32973.6,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1916,"B4-D102-E0-F0-fla-5"
"15905",89050.2,60662,0,111546,32692.4,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1917,"B4-D102-E0-F0-fla-5"
"15906",85748.7,31171.3,0,111419,32414.3,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1918,"B4-D102-E0-F0-fla-5"
"15907",84537.6,37812.7,0,111208,32140.1,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1919,"B4-D102-E0-F0-fla-5"
"15908",85112.3,13945.1,0,110911,31871.2,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1920,"B4-D102-E0-F0-fla-5"
"15909",85762.4,38623.2,0,110530,31609.6,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1921,"B4-D102-E0-F0-fla-5"
"15910",84668,2174.65,0,110072,31358.8,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1922,"B4-D102-E0-F0-fla-5"
"15911",83133.5,41208.9,0,109545,31123.7,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1923,"B4-D102-E0-F0-fla-5"
"15912",79873,25822.5,0,108961,30911.4,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1924,"B4-D102-E0-F0-fla-5"
"15913",76873,31432.7,0,108329,30730.3,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1925,"B4-D102-E0-F0-fla-5"
"15914",75151.5,38548.8,0,107662,30588.7,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1926,"B4-D102-E0-F0-fla-5"
"15915",74090.3,13730.9,0,106971,30487.5,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1927,"B4-D102-E0-F0-fla-5"
"15916",74280.2,33979.2,0,106271,30397,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1928,"B4-D102-E0-F0-fla-5"
"15917",73662.5,13760.4,0,105576,30200.3,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1929,"B4-D102-E0-F0-fla-5"
"15918",72723.1,11802.6,0,104901,29601,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1930,"B4-D102-E0-F0-fla-5"
"15919",71089.5,49004,0,104255,28164.7,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1931,"B4-D102-E0-F0-fla-5"
"15920",67894.3,66760.5,0,103624,25916.4,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1932,"B4-D102-E0-F0-fla-5"
"15921",66700.7,46394.9,0,102937,23879.8,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1933,"B4-D102-E0-F0-fla-5"
"15922",70488.2,24708.6,0,102032,22906.4,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1934,"B4-D102-E0-F0-fla-5"
"15923",76716.4,31002.7,0,100707,22793.6,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1935,"B4-D102-E0-F0-fla-5"
"15924",81068.9,39031.7,0,98869.7,24909.2,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1936,"B4-D102-E0-F0-fla-5"
"15925",82976.1,26389.1,0,96630.2,24841,0,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1937,"B4-D102-E0-F0-fla-5"
"15926",84169.5,43395.4,0.114,94239.2,24789.5,0.10465,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1938,"B4-D102-E0-F0-fla-5"
"15927",76489.6,12876.4,0.114,83400.4,24481.3,0.107427,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1939,"B4-D102-E0-F0-fla-5"
"15928",70296.7,24283.7,0.114,74355.8,24403.4,0.110509,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1940,"B4-D102-E0-F0-fla-5"
"15929",64009.2,21705.6,0.114,66931,24877.9,0.110045,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1941,"B4-D102-E0-F0-fla-5"
"15930",57479.6,58201,0.114,61097.2,26597,0.107603,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1942,"B4-D102-E0-F0-fla-5"
"15931",51763.5,37886.8,0.114,56680.5,30189.9,0.106251,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1943,"B4-D102-E0-F0-fla-5"
"15932",49829.9,56630.1,0.114,53427.9,26014.2,0.111892,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1944,"B4-D102-E0-F0-fla-5"
"15933",50533.8,24364.2,0.114,51000.7,18841.4,0.119966,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1945,"B4-D102-E0-F0-fla-5"
"15934",52911.6,24626.4,0.114,49371.7,19128.5,0.129541,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1946,"B4-D102-E0-F0-fla-5"
"15935",54249.7,27428,0.114,47608.4,21775.9,0.135163,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1947,"B4-D102-E0-F0-fla-5"
"15936",53089.3,49420.2,0.114,45029.5,21964.9,0.138623,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1948,"B4-D102-E0-F0-fla-5"
"15937",50821.3,23960.7,0.114,42167.8,21799.8,0.142979,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1949,"B4-D102-E0-F0-fla-5"
"15938",50176.5,83995.6,0.114,39681.9,21910,0.151468,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1950,"B4-D102-E0-F0-fla-5"
"15939",49779.4,12187.7,0.114,37518.9,22618.4,0.162276,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1951,"B4-D102-E0-F0-fla-5"
"15940",52879.9,14562.5,0.114,35532.7,24218.3,0.185143,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1952,"B4-D102-E0-F0-fla-5"
"15941",55162.1,14618.4,0.114,33365.6,24826.2,0.196726,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1953,"B4-D102-E0-F0-fla-5"
"15942",53034.1,78363.1,0.114,31520.8,19746.4,0.192786,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1954,"B4-D102-E0-F0-fla-5"
"15943",48580.5,43003.4,0.114,30518.8,16706.8,0.184875,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1955,"B4-D102-E0-F0-fla-5"
"15944",48525.6,32871.6,0.114,30187.4,20146.8,0.197371,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1956,"B4-D102-E0-F0-fla-5"
"15945",51775.7,62617.5,0.114,29181.5,22217.3,0.219606,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1957,"B4-D102-E0-F0-fla-5"
"15946",53809.5,25190.7,0.114,27198,24273.9,0.246602,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1958,"B4-D102-E0-F0-fla-5"
"15947",56442.5,39301,0.114,25059.9,25859.5,0.281178,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1959,"B4-D102-E0-F0-fla-5"
"15948",57852.2,7641.86,0.114,23127.9,24015.6,0.30469,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1960,"B4-D102-E0-F0-fla-5"
"15949",57572.4,25435,0.114,21773.6,23260,0.312275,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1961,"B4-D102-E0-F0-fla-5"
"15950",54601.3,12495.1,0.114,21108.2,21100.5,0.294579,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1962,"B4-D102-E0-F0-fla-5"
"15951",50231.2,20685.1,0.114,20995,21770.5,0.267826,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1963,"B4-D102-E0-F0-fla-5"
"15952",45510.6,27048.7,0.114,21274.2,18365.2,0.236454,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1964,"B4-D102-E0-F0-fla-5"
"15953",41137.7,46235.4,0.114,21799.9,24339.7,0.209758,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1965,"B4-D102-E0-F0-fla-5"
"15954",38315.7,118993,0.114,22575.3,45836.2,0.195495,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1966,"B4-D102-E0-F0-fla-5"
"15955",38499.2,67042.2,0.114,23173.9,20880.2,0.209772,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1967,"B4-D102-E0-F0-fla-5"
"15956",47043.9,7012.56,0.114,24090.5,19430.1,0.253555,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1968,"B4-D102-E0-F0-fla-5"
"15957",59203.7,34250.3,0.114,26300.5,15740.3,0.280142,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1969,"B4-D102-E0-F0-fla-5"
"15958",64409.4,24097.9,0.114,26382.5,37760.8,0.295251,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1970,"B4-D102-E0-F0-fla-5"
"15959",63688.6,90591.3,0.114,24595.8,30159.3,0.312837,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1971,"B4-D102-E0-F0-fla-5"
"15960",60581.6,19279.3,0.114,22198.2,21926.5,0.327246,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1972,"B4-D102-E0-F0-fla-5"
"15961",61555.4,21567.6,0.114,21989.5,25915.9,0.336882,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1973,"B4-D102-E0-F0-fla-5"
"15962",62866.1,13953.5,0.114,22191.7,16792,0.334478,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1974,"B4-D102-E0-F0-fla-5"
"15963",60538.1,30492.2,0.114,21558.3,12024,0.323493,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1975,"B4-D102-E0-F0-fla-5"
"15964",55669.2,7297.38,0.114,20995,19750.4,0.304073,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1976,"B4-D102-E0-F0-fla-5"
"15965",50941.5,85319.4,0.114,19913.3,28248.8,0.298057,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1977,"B4-D102-E0-F0-fla-5"
"15966",45956.5,24168.4,0.114,18160.8,18005.3,0.303261,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1978,"B4-D102-E0-F0-fla-5"
"15967",46239.5,14408.6,0.114,17179.2,16580.7,0.331433,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1979,"B4-D102-E0-F0-fla-5"
"15968",48827.1,25537.9,0.114,17234.1,18679.8,0.339431,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1980,"B4-D102-E0-F0-fla-5"
"15969",48309.7,24905.4,0.114,16808,23648.2,0.340485,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1981,"B4-D102-E0-F0-fla-5"
"15970",46103.1,15963.2,0.114,15917.7,13664.1,0.341412,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1982,"B4-D102-E0-F0-fla-5"
"15971",43848.4,29609.3,0.114,15312.2,22353,0.328895,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1983,"B4-D102-E0-F0-fla-5"
"15972",41183.6,36677.1,0.114,15493.6,23341.1,0.305816,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1984,"B4-D102-E0-F0-fla-5"
"15973",39142.9,20489,0.114,15371.4,11658.8,0.296986,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1985,"B4-D102-E0-F0-fla-5"
"15974",38945.1,14864.1,0.114,15803.5,9901.2,0.285528,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1986,"B4-D102-E0-F0-fla-5"
"15975",38919.9,26698.4,0.114,16649.9,27463,0.27152,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1987,"B4-D102-E0-F0-fla-5"
"15976",37586.2,48174,0.114,16403.4,27690.4,0.270944,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1988,"B4-D102-E0-F0-fla-5"
"15977",36203.8,31579.5,0.114,15480.8,10050.4,0.276321,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1989,"B4-D102-E0-F0-fla-5"
"15978",37312.8,7759.62,0.114,16206.1,11767.7,0.270253,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1990,"B4-D102-E0-F0-fla-5"
"15979",39617.4,12547.9,0.114,17787.2,8420.68,0.262919,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1991,"B4-D102-E0-F0-fla-5"
"15980",39521.6,8162.08,0.114,17660,17481.5,0.26214,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1992,"B4-D102-E0-F0-fla-5"
"15981",37041.9,37435.3,0.114,16501.2,23509.7,0.261537,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1993,"B4-D102-E0-F0-fla-5"
"15982",33435.3,25483.9,0.114,15003.1,10729.3,0.258713,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1994,"B4-D102-E0-F0-fla-5"
"15983",31765.4,9016.01,0.114,14591.5,13839.6,0.252932,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1995,"B4-D102-E0-F0-fla-5"
"15984",32056,17673.7,0.114,15414.4,18166.7,0.241981,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1996,"B4-D102-E0-F0-fla-5"
"15985",31462.1,31176,0.114,15558.5,19052.4,0.233229,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1997,"B4-D102-E0-F0-fla-5"
"15986",30060.8,13746.7,0.114,15495.3,19104.6,0.223783,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1998,"B4-D102-E0-F0-fla-5"
"15987",29863.5,50023.8,0.114,16022.8,24926.2,0.214831,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",1999,"B4-D102-E0-F0-fla-5"
"15988",29796.5,33548.8,0.114,17003.2,18187.8,0.204505,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2000,"B4-D102-E0-F0-fla-5"
"15989",31690.4,40842.7,0.114,18259.7,44106.5,0.208126,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2001,"B4-D102-E0-F0-fla-5"
"15990",35112.4,34488.7,0.114,19866.9,52227.8,0.213438,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2002,"B4-D102-E0-F0-fla-5"
"15991",38738.6,146321,0.114,21201.3,50870.2,0.212333,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2003,"B4-D102-E0-F0-fla-5"
"15992",41879.9,14641,0.114,24997.5,17172.7,0.199176,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2004,"B4-D102-E0-F0-fla-5"
"15993",52897.4,16602.4,0.114,31238,23913.6,0.205797,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2005,"B4-D102-E0-F0-fla-5"
"15994",62998.1,6864.64,0.114,36944.1,29552.2,0.199472,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2006,"B4-D102-E0-F0-fla-5"
"15995",64508.7,94781.1,0.114,38402.2,29026.9,0.191692,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2007,"B4-D102-E0-F0-fla-5"
"15996",60012,72132,0.114,37876.7,25728.1,0.182579,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2008,"B4-D102-E0-F0-fla-5"
"15997",59456.3,13843,0.114,37591.8,25883.2,0.193833,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2009,"B4-D102-E0-F0-fla-5"
"15998",64505.7,17025,0.114,36970.4,18279.7,0.213902,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2010,"B4-D102-E0-F0-fla-5"
"15999",66481.4,26792.5,0.114,35447.6,15978.8,0.221022,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2011,"B4-D102-E0-F0-fla-5"
"16000",63231.7,55916.7,0.114,33646.2,28592,0.217914,"B4-D102-E0-F0-fla",5,"B4","D102","E0","F0","fla",2012,"B4-D102-E0-F0-fla-5"
"16001",89074.5,8043.48,0,104970,24036.3,0,"B4-D102-E0-F0-fla",6,"B4","D102","E0","F0","fla",1913,"B4-D102-E0-F0-fla-6"
